customer_id,dwelling_type,household_size,tariff_plan,solar_kw,battery_kwh,ev_owner,smart_thermostat,has_solar
102826,Townhouse,3,MiddaySaver,0,0,0,0,0
102827,Apartment,2,MiddaySaver,6,0,0,0,1
102828,Apartment,5,A1,6,0,0,1,1
102829,House,5,A1,3,0,0,1,1
102830,Townhouse,5,EVPlan,0,5,0,0,0
102831,Apartment,4,EVPlan,0,0,0,0,0
102832,Townhouse,5,A1,10,0,0,0,1
102833,House,3,A1,10,0,0,0,1
102834,House,4,MiddaySaver,0,5,0,0,0
102835,Townhouse,1,Solar,3,0,0,0,1
102836,Apartment,5,MiddaySaver,0,0,0,0,0
102837,Apartment,5,MiddaySaver,0,5,0,0,0
102838,Apartment,1,Solar,3,0,0,0,1
102839,Townhouse,5,A1,0,0,0,0,0
102840,Apartment,1,A1,6,0,0,0,1
102841,Apartment,4,MiddaySaver,0,5,0,0,0
102842,Apartment,3,MiddaySaver,0,0,0,0,0
102843,House,1,Solar,6,5,0,1,1
102844,Apartment,2,EVPlan,6,0,0,0,1
102845,Townhouse,1,EVPlan,0,0,0,1,0
102846,Townhouse,5,A1,0,0,0,0,0
102847,Apartment,4,EVPlan,0,0,0,0,0
102848,Townhouse,4,A1,0,0,0,0,0
102849,Townhouse,1,A1,10,0,0,0,1
102850,Apartment,3,A1,6,0,1,0,1
102851,House,2,Solar,0,0,0,1,0
102852,Apartment,4,MiddaySaver,0,5,0,0,0
102853,Townhouse,5,EVPlan,0,0,0,0,0
102854,Townhouse,5,Solar,6,10,0,0,1
102855,Apartment,3,EVPlan,0,0,0,1,0
102856,Townhouse,4,Solar,0,5,0,0,0
102857,House,1,EVPlan,0,5,0,0,0
102858,Apartment,5,EVPlan,0,0,0,0,0
102859,Townhouse,3,MiddaySaver,0,10,0,0,0
102860,House,4,EVPlan,0,0,0,0,0
102861,Townhouse,4,Solar,6,5,0,0,1
102862,House,4,EVPlan,6,5,0,0,1
102863,Townhouse,4,MiddaySaver,3,0,1,0,1
102864,Apartment,4,EVPlan,0,0,0,0,0
102865,Townhouse,5,Solar,0,0,1,1,0
102866,Apartment,3,EVPlan,0,0,0,0,0
102867,House,4,MiddaySaver,0,0,0,0,0
102868,House,2,MiddaySaver,6,0,0,0,1
102869,Townhouse,2,MiddaySaver,0,0,0,0,0
102870,Apartment,3,MiddaySaver,0,5,0,0,0
102871,Apartment,1,A1,6,0,0,0,1
102872,House,1,MiddaySaver,10,5,0,0,1
102873,House,1,EVPlan,0,5,0,1,0
102874,Townhouse,2,EVPlan,0,0,0,0,0
102875,House,1,EVPlan,0,0,0,1,0
102876,House,5,EVPlan,0,0,0,0,0
102877,Apartment,4,A1,0,0,0,0,0
102878,Apartment,2,A1,0,0,0,0,0
102879,Apartment,3,A1,10,0,0,0,1
102880,House,3,EVPlan,0,10,0,0,0
102881,Townhouse,4,Solar,0,0,1,0,0
102882,Townhouse,2,Solar,0,0,0,0,0
102883,House,1,EVPlan,0,0,0,0,0
102884,Townhouse,1,MiddaySaver,6,5,0,0,1
102885,House,5,MiddaySaver,0,5,0,0,0
102886,Townhouse,5,EVPlan,0,5,0,0,0
102887,House,1,MiddaySaver,0,0,0,0,0
102888,Apartment,3,MiddaySaver,3,0,0,1,1
102889,Townhouse,3,Solar,0,5,0,0,0
102890,Apartment,5,EVPlan,3,0,0,0,1
102891,Apartment,4,A1,0,0,0,0,0
102892,Townhouse,1,Solar,0,0,0,1,0
102893,House,5,EVPlan,0,0,0,0,0
102894,Apartment,5,EVPlan,6,0,0,0,1
102895,Apartment,1,Solar,6,0,0,0,1
102896,House,1,MiddaySaver,0,0,1,0,0
102897,House,3,MiddaySaver,0,0,0,0,0
102898,Townhouse,4,Solar,0,0,0,1,0
102899,Townhouse,4,EVPlan,0,0,0,0,0
102900,House,1,A1,0,0,0,1,0
102901,Apartment,2,EVPlan,6,0,0,0,1
102902,House,5,A1,6,0,0,1,1
102903,Townhouse,5,A1,0,0,0,1,0
102904,Apartment,1,EVPlan,0,0,0,0,0
102905,Apartment,2,EVPlan,6,0,0,0,1
102906,Townhouse,3,EVPlan,3,0,0,0,1
102907,Apartment,1,A1,0,5,0,0,0
102908,House,1,MiddaySaver,0,0,1,0,0
102909,Townhouse,5,A1,0,0,0,0,0
102910,Apartment,1,A1,0,0,0,0,0
102911,Townhouse,1,A1,0,10,0,0,0
102912,Apartment,1,Solar,0,0,0,1,0
102913,House,5,MiddaySaver,0,0,0,0,0
102914,Townhouse,3,A1,0,0,0,0,0
102915,Apartment,3,A1,0,0,1,0,0
102916,House,1,Solar,0,0,0,0,0
102917,House,5,A1,3,0,0,0,1
102918,House,3,MiddaySaver,6,0,0,0,1
102919,Apartment,3,A1,0,0,0,0,0
102920,Apartment,3,MiddaySaver,0,5,1,0,0
102921,House,5,MiddaySaver,10,0,0,0,1
102922,House,5,EVPlan,0,0,1,1,0
102923,House,1,Solar,0,5,0,0,0
102924,House,4,Solar,0,5,0,0,0
102925,House,3,Solar,0,10,0,0,0
102926,Apartment,4,EVPlan,0,5,0,0,0
102927,Townhouse,5,EVPlan,6,10,0,1,1
102928,Townhouse,5,MiddaySaver,0,0,1,0,0
102929,Townhouse,5,Solar,0,5,0,0,0
102930,Apartment,4,EVPlan,6,5,0,0,1
102931,Townhouse,5,EVPlan,0,0,0,1,0
102932,Townhouse,1,EVPlan,0,0,0,0,0
102933,Townhouse,5,MiddaySaver,0,10,0,0,0
102934,Townhouse,2,A1,0,0,0,0,0
102935,House,4,EVPlan,0,5,1,0,0
102936,Apartment,2,EVPlan,0,0,0,0,0
102937,Townhouse,5,EVPlan,0,0,0,1,0
102938,House,1,Solar,3,0,0,0,1
102939,Townhouse,3,Solar,0,0,0,0,0
102940,Townhouse,5,EVPlan,0,0,0,0,0
102941,Townhouse,1,MiddaySaver,0,0,0,1,0
102942,Townhouse,4,A1,0,0,0,0,0
102943,Townhouse,2,Solar,0,0,0,0,0
102944,House,2,A1,6,0,0,0,1
102945,Townhouse,2,EVPlan,0,0,0,0,0
102946,House,4,Solar,0,0,0,0,0
102947,Townhouse,1,A1,3,0,0,0,1
102948,Apartment,4,EVPlan,0,0,0,0,0
102949,House,2,Solar,0,0,0,1,0
102950,Townhouse,5,EVPlan,3,0,0,0,1
102951,House,3,Solar,6,0,0,1,1
102952,Townhouse,4,A1,3,0,0,0,1
102953,Townhouse,4,A1,0,5,0,0,0
102954,House,1,Solar,0,5,0,0,0
102955,Townhouse,1,MiddaySaver,3,5,0,0,1
102956,Townhouse,4,EVPlan,0,0,0,1,0
102957,Townhouse,2,A1,0,0,1,0,0
102958,Townhouse,3,MiddaySaver,6,0,0,0,1
102959,Townhouse,1,Solar,0,0,0,0,0
102960,Townhouse,2,A1,3,10,1,0,1
102961,House,5,A1,0,0,0,1,0
102962,Apartment,1,EVPlan,0,0,0,0,0
102963,Townhouse,2,MiddaySaver,0,0,1,1,0
102964,House,2,EVPlan,3,5,1,0,1
102965,Apartment,3,Solar,0,5,0,0,0
102966,House,3,A1,0,0,0,1,0
102967,Apartment,5,MiddaySaver,3,10,0,0,1
102968,Apartment,2,EVPlan,3,0,0,0,1
102969,Apartment,2,MiddaySaver,10,5,1,1,1
102970,House,3,Solar,0,10,0,0,0
102971,Apartment,1,A1,0,5,0,0,0
102972,Townhouse,1,MiddaySaver,10,0,0,0,1
102973,Townhouse,4,Solar,0,0,0,0,0
102974,Apartment,3,Solar,0,0,0,1,0
102975,Apartment,4,A1,0,0,0,1,0
102976,Townhouse,3,EVPlan,3,5,0,0,1
102977,House,5,A1,0,0,0,0,0
102978,House,2,A1,3,0,0,1,1
102979,Townhouse,5,MiddaySaver,0,0,0,0,0
102980,House,3,MiddaySaver,0,0,0,0,0
102981,House,2,EVPlan,0,0,0,0,0
102982,Apartment,1,Solar,0,0,0,1,0
102983,House,1,MiddaySaver,0,0,1,1,0
102984,Townhouse,4,EVPlan,0,0,0,0,0
102985,House,3,A1,0,5,0,1,0
102986,Apartment,3,Solar,3,0,0,0,1
102987,Townhouse,1,A1,3,5,1,0,1
102988,Townhouse,5,Solar,3,0,0,1,1
102989,Townhouse,2,MiddaySaver,0,0,0,0,0
102990,Apartment,5,A1,0,0,0,0,0
102991,Townhouse,5,A1,0,0,0,0,0
102992,Apartment,1,Solar,6,0,1,0,1
102993,Apartment,1,EVPlan,3,0,0,0,1
102994,House,1,Solar,3,0,0,0,1
102995,Townhouse,4,MiddaySaver,0,0,0,1,0
102996,House,5,EVPlan,0,0,0,1,0
102997,House,3,A1,0,0,0,0,0
102998,Apartment,2,A1,0,0,0,0,0
102999,House,4,A1,0,5,1,0,0
103000,House,3,MiddaySaver,6,0,0,0,1
103001,House,5,A1,0,0,0,0,0
103002,Townhouse,1,A1,0,10,0,0,0
103003,House,5,EVPlan,0,0,0,0,0
103004,Apartment,2,MiddaySaver,6,10,0,0,1
103005,Townhouse,4,A1,0,0,0,0,0
103006,Apartment,4,EVPlan,3,5,0,0,1
103007,Townhouse,2,A1,6,0,0,0,1
103008,Townhouse,3,EVPlan,0,5,0,0,0
103009,Townhouse,3,A1,0,0,0,0,0
103010,Apartment,4,MiddaySaver,0,0,0,0,0
103011,House,4,Solar,0,0,0,0,0
103012,Townhouse,1,MiddaySaver,3,0,0,0,1
103013,Apartment,3,EVPlan,3,0,0,0,1
103014,Townhouse,2,A1,0,0,0,0,0
103015,House,3,MiddaySaver,0,5,0,0,0
103016,Townhouse,1,A1,0,0,0,0,0
103017,Apartment,4,MiddaySaver,0,5,0,1,0
103018,Townhouse,4,EVPlan,0,0,1,0,0
103019,Apartment,1,Solar,0,10,0,0,0
103020,House,2,MiddaySaver,0,10,1,1,0
103021,House,4,A1,3,0,0,0,1
103022,Townhouse,5,A1,0,5,0,0,0
103023,House,4,A1,0,5,0,0,0
103024,Apartment,5,EVPlan,0,0,0,0,0
103025,Townhouse,1,EVPlan,6,0,1,0,1
103026,Apartment,1,Solar,0,0,0,0,0
103027,Townhouse,4,A1,0,5,0,0,0
103028,Apartment,3,Solar,0,0,0,1,0
103029,Townhouse,5,A1,3,0,0,0,1
103030,Apartment,2,MiddaySaver,0,0,0,0,0
103031,Apartment,4,MiddaySaver,3,0,0,0,1
103032,Townhouse,2,MiddaySaver,10,5,0,0,1
103033,Apartment,4,A1,3,10,0,1,1
103034,House,3,MiddaySaver,0,0,0,0,0
103035,Apartment,3,A1,0,0,0,0,0
103036,Townhouse,3,Solar,0,0,0,0,0
103037,House,3,EVPlan,10,0,0,0,1
103038,House,1,MiddaySaver,0,0,0,0,0
103039,Apartment,1,A1,0,0,0,1,0
103040,Apartment,5,A1,3,0,0,0,1
103041,Apartment,2,Solar,0,0,0,0,0
103042,House,4,Solar,0,0,0,0,0
103043,House,4,EVPlan,0,0,0,1,0
103044,House,1,Solar,0,5,0,1,0
103045,Townhouse,4,EVPlan,3,0,0,0,1
103046,Townhouse,1,EVPlan,0,0,0,0,0
103047,Apartment,5,Solar,0,5,0,0,0
103048,Townhouse,2,EVPlan,0,0,1,0,0
103049,Townhouse,5,MiddaySaver,3,0,0,0,1
103050,Apartment,3,EVPlan,3,0,0,0,1
103051,Apartment,3,A1,0,0,0,0,0
103052,House,3,A1,0,5,0,0,0
103053,House,5,A1,0,0,0,0,0
103054,Apartment,4,Solar,6,0,0,0,1
103055,Apartment,2,A1,0,0,0,0,0
103056,Townhouse,3,Solar,3,0,0,0,1
103057,Townhouse,3,A1,0,10,1,0,0
103058,Townhouse,3,EVPlan,0,5,0,1,0
103059,Apartment,2,Solar,0,0,0,0,0
103060,Apartment,3,A1,6,0,0,1,1
103061,House,2,EVPlan,0,0,0,0,0
103062,Townhouse,3,Solar,6,0,0,0,1
103063,House,5,EVPlan,0,0,0,1,0
103064,Apartment,5,EVPlan,0,0,0,0,0
103065,Townhouse,2,EVPlan,0,0,0,0,0
103066,House,5,Solar,3,5,0,0,1
103067,Apartment,2,Solar,0,0,1,1,0
103068,House,5,MiddaySaver,6,0,0,0,1
103069,Townhouse,5,MiddaySaver,6,0,0,0,1
103070,House,2,MiddaySaver,6,10,0,0,1
103071,House,4,MiddaySaver,0,0,0,0,0
103072,Apartment,5,Solar,3,0,0,0,1
103073,Townhouse,3,MiddaySaver,3,0,0,0,1
103074,House,4,A1,0,5,0,0,0
103075,Apartment,2,MiddaySaver,0,0,0,0,0
103076,Townhouse,4,A1,0,0,0,0,0
103077,Apartment,1,A1,0,10,1,1,0
103078,Townhouse,1,EVPlan,0,5,0,1,0
103079,Apartment,5,EVPlan,0,0,0,0,0
103080,Apartment,5,EVPlan,0,0,0,0,0
103081,Apartment,3,MiddaySaver,0,0,0,1,0
103082,House,4,Solar,0,0,0,0,0
103083,House,1,A1,0,10,0,0,0
103084,Apartment,5,Solar,0,0,0,1,0
103085,Townhouse,4,Solar,0,5,0,0,0
103086,Apartment,5,MiddaySaver,0,0,0,0,0
103087,House,5,Solar,0,0,0,0,0
103088,Townhouse,1,Solar,0,0,0,1,0
103089,House,1,EVPlan,3,0,1,0,1
103090,Apartment,5,EVPlan,0,0,0,1,0
103091,House,2,A1,3,0,0,0,1
103092,House,5,A1,0,0,0,0,0
103093,House,5,EVPlan,0,0,1,0,0
103094,Apartment,3,MiddaySaver,0,0,0,0,0
103095,House,3,MiddaySaver,0,0,0,0,0
103096,Apartment,3,A1,3,0,0,0,1
103097,Apartment,2,EVPlan,0,0,0,1,0
103098,House,2,MiddaySaver,0,0,0,0,0
103099,Townhouse,5,Solar,0,0,1,0,0
103100,House,3,A1,0,0,0,0,0
103101,House,2,A1,6,0,0,0,1
103102,House,1,Solar,3,0,1,0,1
103103,Townhouse,5,Solar,0,5,0,0,0
103104,Townhouse,4,A1,0,0,0,1,0
103105,Apartment,5,Solar,0,0,1,0,0
103106,Townhouse,4,MiddaySaver,3,0,0,0,1
103107,Townhouse,3,A1,0,5,0,0,0
103108,House,4,MiddaySaver,0,0,0,0,0
103109,Apartment,3,A1,6,0,0,0,1
103110,Apartment,1,MiddaySaver,0,0,0,0,0
103111,Townhouse,4,EVPlan,0,0,0,1,0
103112,Townhouse,5,MiddaySaver,10,10,0,0,1
103113,House,3,Solar,0,0,0,0,0
103114,Townhouse,5,EVPlan,0,0,0,0,0
103115,Townhouse,2,A1,0,5,0,0,0
103116,Apartment,3,MiddaySaver,0,0,0,0,0
103117,Townhouse,4,A1,0,0,1,0,0
103118,House,3,EVPlan,6,0,0,0,1
103119,Apartment,5,Solar,0,0,0,0,0
103120,Apartment,1,Solar,3,0,0,0,1
103121,Townhouse,3,Solar,6,0,0,1,1
103122,House,4,A1,0,0,0,0,0
103123,Apartment,2,Solar,0,5,1,1,0
103124,House,1,Solar,0,10,0,1,0
103125,House,2,A1,6,0,0,1,1
103126,Townhouse,3,A1,3,0,0,1,1
103127,House,5,EVPlan,0,5,0,0,0
103128,Apartment,5,Solar,3,0,0,1,1
103129,Townhouse,4,EVPlan,0,0,0,1,0
103130,Apartment,5,MiddaySaver,6,0,0,1,1
103131,House,1,MiddaySaver,0,0,0,0,0
103132,House,5,MiddaySaver,0,0,0,1,0
103133,Townhouse,4,MiddaySaver,6,10,0,0,1
103134,Townhouse,3,A1,0,0,0,0,0
103135,Apartment,3,EVPlan,0,5,0,0,0
103136,Apartment,5,EVPlan,0,0,0,0,0
103137,House,2,A1,0,10,0,1,0
103138,Townhouse,3,MiddaySaver,0,0,0,0,0
103139,House,5,EVPlan,6,0,0,0,1
103140,House,4,Solar,0,0,0,1,0
103141,Apartment,5,A1,0,0,0,0,0
103142,Apartment,3,A1,3,0,0,0,1
103143,Apartment,4,Solar,0,0,0,0,0
103144,Townhouse,5,MiddaySaver,0,0,1,0,0
103145,Apartment,1,MiddaySaver,3,0,1,0,1
103146,Townhouse,4,EVPlan,6,0,0,0,1
103147,House,1,Solar,0,0,0,0,0
103148,Townhouse,2,EVPlan,3,0,0,0,1
103149,Apartment,4,MiddaySaver,0,5,0,1,0
103150,Townhouse,1,EVPlan,6,0,0,0,1
103151,Townhouse,3,Solar,0,10,1,0,0
103152,Apartment,3,Solar,3,0,0,0,1
103153,Apartment,2,Solar,0,0,0,1,0
103154,House,4,MiddaySaver,6,0,0,1,1
103155,Townhouse,4,A1,3,0,0,0,1
103156,House,4,A1,3,0,0,0,1
103157,House,2,A1,0,0,0,0,0
103158,Townhouse,4,EVPlan,0,0,0,0,0
103159,House,3,Solar,0,0,0,0,0
103160,Townhouse,1,MiddaySaver,3,0,0,0,1
103161,House,3,A1,0,0,0,0,0
103162,House,3,A1,10,0,1,1,1
103163,Townhouse,1,EVPlan,6,0,0,0,1
103164,Apartment,3,EVPlan,0,0,0,1,0
103165,Townhouse,2,A1,3,0,0,0,1
103166,Apartment,1,Solar,0,0,0,0,0
103167,Townhouse,3,Solar,0,0,0,0,0
103168,Townhouse,5,EVPlan,0,0,0,0,0
103169,Apartment,3,EVPlan,0,0,0,0,0
103170,Apartment,2,Solar,3,0,0,0,1
103171,Townhouse,4,EVPlan,0,0,0,0,0
103172,Townhouse,3,EVPlan,0,0,0,0,0
103173,Townhouse,4,Solar,3,0,1,0,1
103174,Apartment,5,Solar,3,0,0,0,1
103175,Townhouse,3,MiddaySaver,0,0,1,1,0
103176,Apartment,1,EVPlan,6,5,0,0,1
103177,House,4,EVPlan,0,0,1,0,0
103178,Apartment,5,MiddaySaver,0,0,0,0,0
103179,House,1,EVPlan,0,0,0,0,0
103180,Townhouse,1,EVPlan,0,0,0,0,0
103181,Townhouse,1,A1,6,5,0,0,1
103182,Apartment,1,A1,0,0,0,0,0
103183,House,3,A1,3,10,0,0,1
103184,Townhouse,3,MiddaySaver,0,0,0,0,0
103185,Townhouse,3,EVPlan,0,0,0,0,0
103186,House,5,MiddaySaver,10,0,0,0,1
103187,Townhouse,5,MiddaySaver,3,0,0,0,1
103188,Townhouse,5,EVPlan,0,0,0,1,0
103189,Apartment,2,Solar,0,0,0,0,0
103190,Townhouse,5,Solar,0,0,1,1,0
103191,House,3,EVPlan,0,5,0,0,0
103192,Townhouse,3,Solar,3,0,0,0,1
103193,Apartment,2,A1,3,0,0,0,1
103194,Townhouse,2,EVPlan,0,0,0,1,0
103195,House,5,MiddaySaver,6,0,0,0,1
103196,Townhouse,4,A1,0,0,0,0,0
103197,House,2,MiddaySaver,0,0,1,0,0
103198,Apartment,1,Solar,0,0,0,1,0
103199,Townhouse,3,EVPlan,0,0,0,0,0
103200,Townhouse,1,A1,0,0,0,0,0
103201,Apartment,3,EVPlan,0,0,0,0,0
103202,House,3,A1,0,5,0,0,0
103203,House,2,A1,0,0,0,0,0
103204,Townhouse,2,A1,3,0,0,0,1
103205,House,1,EVPlan,0,0,0,0,0
103206,House,3,A1,0,5,0,0,0
103207,Townhouse,1,A1,3,0,0,0,1
103208,House,4,EVPlan,6,0,0,0,1
103209,House,1,MiddaySaver,6,0,0,0,1
103210,Townhouse,5,Solar,0,0,0,0,0
103211,Townhouse,1,EVPlan,0,0,0,0,0
103212,House,5,EVPlan,0,0,0,0,0
103213,Townhouse,5,A1,0,0,0,1,0
103214,House,5,EVPlan,6,0,0,0,1
103215,House,4,EVPlan,0,0,0,0,0
103216,House,1,Solar,0,5,0,0,0
103217,House,1,EVPlan,0,0,0,0,0
103218,Townhouse,4,A1,0,0,0,0,0
103219,Townhouse,3,Solar,3,0,0,0,1
103220,Apartment,2,EVPlan,0,0,0,0,0
103221,Townhouse,1,A1,0,0,0,0,0
103222,Apartment,2,Solar,0,10,0,0,0
103223,House,4,EVPlan,0,10,0,0,0
103224,Townhouse,3,A1,0,0,0,1,0
103225,House,3,Solar,0,0,0,1,0
103226,Apartment,3,A1,0,0,0,0,0
103227,Townhouse,4,Solar,3,0,0,0,1
103228,Townhouse,5,EVPlan,6,0,0,0,1
103229,Townhouse,5,MiddaySaver,6,0,0,1,1
103230,Townhouse,2,Solar,6,0,0,0,1
103231,House,5,EVPlan,0,0,0,0,0
103232,Townhouse,5,Solar,0,0,1,0,0
103233,Apartment,3,MiddaySaver,0,0,0,0,0
103234,Townhouse,3,A1,6,0,1,0,1
103235,Apartment,2,MiddaySaver,10,0,0,0,1
103236,Apartment,1,MiddaySaver,6,0,0,1,1
103237,House,2,A1,0,0,0,0,0
103238,Townhouse,2,MiddaySaver,6,0,0,0,1
103239,Apartment,4,EVPlan,0,0,0,0,0
103240,Townhouse,4,Solar,0,0,0,0,0
103241,House,2,MiddaySaver,0,10,0,0,0
103242,House,2,Solar,0,0,0,0,0
103243,Townhouse,2,Solar,0,0,0,1,0
103244,Apartment,5,A1,0,0,0,0,0
103245,House,4,MiddaySaver,0,10,0,0,0
103246,Apartment,2,A1,0,0,0,1,0
103247,Apartment,3,A1,6,5,0,1,1
103248,Townhouse,3,Solar,3,0,0,0,1
103249,House,5,EVPlan,0,10,1,0,0
103250,Townhouse,5,Solar,3,0,0,1,1
103251,Townhouse,1,A1,6,0,0,0,1
103252,Townhouse,1,MiddaySaver,0,5,0,1,0
103253,Apartment,1,EVPlan,0,5,0,0,0
103254,Townhouse,5,EVPlan,0,0,0,0,0
103255,House,5,MiddaySaver,0,0,0,0,0
103256,Apartment,5,MiddaySaver,3,0,0,0,1
103257,Townhouse,3,EVPlan,6,0,0,1,1
103258,House,5,A1,0,0,0,1,0
103259,Townhouse,3,EVPlan,3,10,1,0,1
103260,Townhouse,1,EVPlan,6,0,0,1,1
103261,Townhouse,1,EVPlan,6,0,0,0,1
103262,Apartment,1,A1,0,0,0,0,0
103263,Townhouse,2,MiddaySaver,6,0,0,0,1
103264,House,2,MiddaySaver,0,0,0,0,0
103265,Townhouse,4,MiddaySaver,0,0,0,0,0
103266,Townhouse,4,A1,0,0,0,0,0
103267,Apartment,4,A1,0,0,1,0,0
103268,Townhouse,2,MiddaySaver,3,0,0,0,1
103269,House,2,Solar,0,5,0,0,0
103270,House,4,Solar,0,10,0,1,0
103271,Townhouse,4,MiddaySaver,0,0,0,0,0
103272,House,5,Solar,3,0,0,0,1
103273,House,4,Solar,0,0,0,0,0
103274,Townhouse,5,MiddaySaver,3,0,0,0,1
103275,House,3,MiddaySaver,0,0,0,0,0
103276,House,2,A1,0,0,0,0,0
103277,Townhouse,4,Solar,0,0,0,1,0
103278,Apartment,2,Solar,0,0,0,0,0
103279,Apartment,2,MiddaySaver,0,0,0,0,0
103280,Townhouse,2,EVPlan,0,5,0,1,0
103281,Apartment,3,MiddaySaver,10,0,0,0,1
103282,Apartment,1,A1,0,5,0,0,0
103283,Apartment,4,EVPlan,0,0,0,1,0
103284,Apartment,1,EVPlan,0,0,0,1,0
103285,Townhouse,1,EVPlan,6,0,0,0,1
103286,Apartment,1,A1,0,0,0,0,0
103287,Apartment,2,Solar,0,0,0,1,0
103288,Townhouse,5,MiddaySaver,3,0,0,0,1
103289,Townhouse,2,A1,0,0,0,0,0
103290,Apartment,2,A1,0,0,0,0,0
103291,House,1,EVPlan,0,10,0,0,0
103292,Townhouse,2,EVPlan,0,0,0,1,0
103293,Townhouse,1,A1,0,0,0,0,0
103294,Apartment,5,Solar,0,0,0,1,0
103295,House,4,EVPlan,0,0,0,1,0
103296,Townhouse,1,A1,0,0,0,1,0
103297,Townhouse,5,EVPlan,0,0,0,0,0
103298,Townhouse,4,MiddaySaver,6,0,0,1,1
103299,House,3,MiddaySaver,3,0,0,0,1
103300,Townhouse,1,MiddaySaver,3,0,0,0,1
103301,Townhouse,1,EVPlan,0,0,0,1,0
103302,House,3,EVPlan,0,10,0,0,0
103303,Townhouse,3,Solar,0,0,0,0,0
103304,House,1,MiddaySaver,0,0,0,0,0
103305,House,3,Solar,10,5,0,0,1
103306,House,2,A1,0,0,0,0,0
103307,Apartment,4,A1,0,0,0,0,0
103308,Townhouse,4,MiddaySaver,0,0,0,0,0
103309,Townhouse,4,Solar,0,0,0,1,0
103310,Townhouse,2,EVPlan,0,5,0,0,0
103311,House,3,Solar,0,0,0,0,0
103312,Apartment,5,A1,0,0,0,0,0
103313,House,3,Solar,6,0,0,0,1
103314,Townhouse,1,A1,0,5,0,0,0
103315,House,4,A1,6,0,0,0,1
103316,Apartment,3,Solar,3,0,0,1,1
103317,Townhouse,5,EVPlan,0,10,0,0,0
103318,House,1,A1,3,0,0,1,1
103319,Apartment,2,Solar,0,0,0,0,0
103320,House,2,A1,10,0,0,0,1
103321,House,5,MiddaySaver,0,0,0,0,0
103322,Townhouse,1,EVPlan,0,0,0,0,0
103323,Apartment,4,MiddaySaver,0,0,0,0,0
103324,House,3,A1,0,0,0,1,0
103325,Apartment,1,EVPlan,10,0,0,0,1
103326,Townhouse,2,Solar,0,0,0,0,0
103327,Townhouse,5,Solar,3,0,0,0,1
103328,Townhouse,5,EVPlan,0,0,0,0,0
103329,Apartment,3,MiddaySaver,6,10,0,0,1
103330,Apartment,5,MiddaySaver,0,0,0,0,0
103331,House,5,EVPlan,0,10,0,1,0
103332,Apartment,1,Solar,0,0,0,0,0
103333,Townhouse,4,EVPlan,3,0,0,0,1
103334,House,3,MiddaySaver,0,0,0,0,0
103335,Apartment,1,A1,0,0,0,0,0
103336,Townhouse,4,Solar,0,0,0,0,0
103337,Townhouse,1,EVPlan,3,0,0,0,1
103338,House,1,A1,0,5,0,0,0
103339,Townhouse,5,MiddaySaver,0,0,0,1,0
103340,Apartment,4,Solar,0,0,0,1,0
103341,Townhouse,3,EVPlan,6,10,0,0,1
103342,House,3,MiddaySaver,6,5,0,0,1
103343,Townhouse,4,EVPlan,0,10,1,0,0
103344,Townhouse,5,EVPlan,0,0,0,1,0
103345,Apartment,2,Solar,0,0,1,1,0
103346,Apartment,1,MiddaySaver,0,0,0,1,0
103347,Apartment,5,MiddaySaver,0,0,0,0,0
103348,Apartment,4,A1,3,0,0,1,1
103349,Townhouse,1,MiddaySaver,0,0,0,1,0
103350,Apartment,3,MiddaySaver,6,0,0,0,1
103351,Townhouse,2,Solar,0,0,0,0,0
103352,Apartment,3,A1,3,0,0,0,1
103353,Apartment,4,Solar,0,0,0,0,0
103354,Apartment,1,MiddaySaver,0,0,0,0,0
103355,Townhouse,4,A1,0,5,0,0,0
103356,Apartment,1,Solar,0,0,0,0,0
103357,Townhouse,5,A1,0,0,0,0,0
103358,Apartment,2,MiddaySaver,3,0,0,0,1
103359,Apartment,5,A1,6,0,0,0,1
103360,House,5,A1,0,0,0,0,0
103361,Apartment,4,A1,0,5,0,1,0
103362,Townhouse,2,MiddaySaver,0,0,0,1,0
103363,House,1,MiddaySaver,0,0,0,1,0
103364,Townhouse,1,A1,0,0,0,0,0
103365,Townhouse,3,Solar,3,0,0,0,1
103366,House,1,Solar,10,5,0,0,1
103367,Apartment,4,MiddaySaver,6,0,0,0,1
103368,House,5,EVPlan,0,0,0,1,0
103369,Townhouse,5,Solar,6,0,0,0,1
103370,Apartment,5,A1,3,0,0,0,1
103371,House,2,EVPlan,0,0,0,0,0
103372,Townhouse,1,MiddaySaver,0,0,1,1,0
103373,Apartment,4,Solar,3,0,0,0,1
103374,Townhouse,2,EVPlan,0,0,0,0,0
103375,Apartment,3,MiddaySaver,0,0,1,0,0
103376,Apartment,4,MiddaySaver,0,5,0,0,0
103377,House,4,A1,0,0,1,0,0
103378,Apartment,4,Solar,0,0,0,1,0
103379,Townhouse,5,EVPlan,6,5,0,0,1
103380,Apartment,4,A1,3,0,0,0,1
103381,Townhouse,1,Solar,0,0,0,1,0
103382,Apartment,4,EVPlan,0,0,0,0,0
103383,Apartment,5,MiddaySaver,0,0,0,1,0
103384,House,4,MiddaySaver,0,5,0,1,0
103385,Apartment,3,Solar,0,0,0,1,0
103386,Apartment,3,A1,0,0,0,0,0
103387,Townhouse,5,EVPlan,0,0,0,0,0
103388,Townhouse,1,EVPlan,0,0,1,1,0
103389,Townhouse,1,MiddaySaver,0,5,0,1,0
