customer_id,tariff_plan,days,total_kwh,total_bill
101592,A1,366,7754.8174,2160.359685546875
101593,EVPlan,366,13525.074,2828.363291015625
101594,EVPlan,366,22471.66,4420.8556542968745
101595,MiddaySaver,366,12301.797,2961.3738378906246
101596,EVPlan,366,15687.424,3213.2616015625
101597,EVPlan,366,14564.143,3013.3175390625
101598,A1,366,15434.976,3942.1563359375004
101599,EVPlan,366,11646.051,2493.8971191406245
101600,MiddaySaver,366,15769.492,3682.654375
101601,EVPlan,366,13963.813,2906.4587988281246
101602,Solar,366,15195.4,1502.8780273437499
101603,Solar,366,11958.287,1276.280126953125
101604,A1,366,17481.902,4417.04346484375
101605,A1,366,9560.932,2579.378201171875
101606,Solar,366,10535.344,1176.6740966796874
101607,EVPlan,366,18275.973,3674.0232128906246
101608,EVPlan,366,6932.1055,1654.8148535156251
101609,A1,366,9873.042,2651.7877421875
101610,MiddaySaver,366,12650.0625,3033.8129931640624
101611,EVPlan,366,20313.508,4036.70455078125
101612,Solar,366,10448.395,1170.587646484375
101613,MiddaySaver,366,18168.28,4181.602202148437
101614,MiddaySaver,366,11914.035,2880.7194140624997
101615,EVPlan,366,16686.037,3391.014765625
101616,MiddaySaver,366,9242.633,2325.0677197265622
101617,A1,366,8180.3726,2259.0884941406252
101618,MiddaySaver,366,10746.986,2637.9731494140624
101619,A1,366,14945.934,3828.6986992187503
101620,EVPlan,366,13622.994,2845.7930371093753
101621,MiddaySaver,366,9980.911,2478.629562988281
101622,Solar,366,9277.612,1088.632861328125
101623,Solar,366,11463.536,1241.64755859375
101624,A1,366,11878.729,3117.1071367187506
101625,A1,366,8141.9746,2250.180154296875
101626,EVPlan,366,12694.622,2680.542822265625
101627,MiddaySaver,366,11177.538,2727.5279150390625
101628,A1,366,22847.438,5661.8477421875
101629,A1,366,17335.639,4383.11026171875
101630,EVPlan,366,14101.084,2930.89294921875
101631,MiddaySaver,366,9150.578,2305.9202905273437
101632,MiddaySaver,366,11797.914,2856.5661181640626
101633,A1,366,12565.763,3276.49905078125
101634,MiddaySaver,366,11318.761,2756.9023291015624
101635,MiddaySaver,366,9440.168,2366.1549780273435
101636,MiddaySaver,366,10101.982,2503.81234375
101637,Solar,366,17409.691,1657.87841796875
101638,MiddaySaver,366,8153.8926,2098.6097509765623
101639,Solar,366,11754.239,1261.99677734375
101640,MiddaySaver,366,17359.46,4013.3679833984374
101641,MiddaySaver,366,12727.87,3049.9969775390623
101642,MiddaySaver,366,18752.91,4303.2053125
101643,A1,366,10307.525,2752.58799609375
101644,A1,366,11344.846,2993.24631640625
101645,Solar,366,11014.364,1210.2054931640625
101646,MiddaySaver,366,9197.549,2315.6901562499997
101647,Solar,366,10355.115,1164.05810546875
101648,MiddaySaver,366,11497.592,2794.0990869140624
101649,EVPlan,366,20025.998,3985.5278124999995
101650,Solar,366,13140.271,1359.01904296875
101651,A1,366,14508.201,3727.14479296875
101652,EVPlan,366,13794.539,2876.328046875
101653,A1,366,12679.988,3302.9994023437503
101654,EVPlan,366,18700.07,3749.5126757812495
101655,EVPlan,366,15066.484,3102.73421875
101656,EVPlan,366,12365.336,2621.9297900390625
101657,Solar,366,16636.34,1603.7438476562502
101658,Solar,366,11515.296,1245.270751953125
101659,A1,366,21602.701,5373.0689140625
101660,Solar,366,8897.098,1061.9968505859376
101661,A1,366,15003.92,3842.15151171875
101662,MiddaySaver,366,11597.459,2814.8715771484376
101663,A1,366,23373.041,5783.787742187501
101664,A1,366,22948.963,5685.401375
101665,Solar,366,14396.767,1446.973681640625
101666,A1,366,8684.598,2376.068708984375
101667,Solar,366,17106.863,1636.6804687499998
101668,A1,366,12708.653,3309.64967578125
101669,MiddaySaver,366,11382.816,2770.225805664062
101670,Solar,366,18558.332,1738.28330078125
101671,Solar,366,17778.816,1683.7171875000001
101672,MiddaySaver,366,22072.709,4993.723671875
101673,Solar,366,14305.84,1440.6087890625
101674,A1,366,20544.715,5127.615828125001
101675,EVPlan,366,15135.527,3115.0238671874995
101676,Solar,366,10716.653,1189.365771484375
101677,EVPlan,366,9526.793,2116.669228515625
101678,A1,366,15150.34,3876.1209648437507
101679,MiddaySaver,366,11564.781,2808.0745947265623
101680,Solar,366,10656.967,1185.1876708984375
101681,EVPlan,366,11081.677,2393.4385498046877
101682,MiddaySaver,366,11910.482,2879.9803369140623
101683,MiddaySaver,366,12049.054,2908.8032666015624
101684,Solar,366,16026.59,1561.061328125
101685,EVPlan,366,15341.627,3151.709677734375
101686,Solar,366,19554.04,1807.982763671875
101687,A1,366,13915.967,3589.746296875
101688,MiddaySaver,366,28059.506,6238.97759765625
101689,EVPlan,366,14279.054,2962.571640625
101690,Solar,366,9607.281,1111.709716796875
101691,MiddaySaver,366,21970.062,4972.373203125
101692,Solar,366,7214.423,944.2096191406249
101693,EVPlan,366,24836.031,4841.71375
101694,A1,366,11816.877,3102.75756640625
101695,A1,366,14575.153,3742.6777812500004
101696,A1,366,29686.139,7248.426414062501
101697,Solar,366,16233.557,1575.5490234375002
101698,MiddaySaver,366,14822.424,3485.664345703125
101699,A1,366,26259.598,6453.468640625
101700,A1,366,15691.151,4001.58920703125
101701,A1,366,15098.217,3864.0283867187504
101702,A1,366,12506.626,3262.77932421875
101703,EVPlan,366,12617.29,2666.7777001953123
101704,EVPlan,366,8331.1455,1903.8439404296873
101705,MiddaySaver,366,13596.347,3230.6401025390624
101706,EVPlan,366,10381.457,2268.7994384765625
101707,EVPlan,366,16142.654,3294.29255859375
101708,EVPlan,366,7058.092,1677.240419921875
101709,Solar,366,20292.781,1859.6947265625001
101710,EVPlan,366,11374.663,2445.590102539062
101711,Solar,366,19248.992,1786.6294921875
101712,Solar,366,14844.61,1478.32275390625
101713,EVPlan,366,9984.565,2198.152646484375
101714,Solar,366,14282.24,1438.9568359375
101715,A1,366,10158.065,2717.913240234375
101716,MiddaySaver,366,14401.052,3398.018955078125
101717,EVPlan,366,13846.191,2885.5220703125
101718,EVPlan,366,13231.189,2776.0518164062496
101719,MiddaySaver,366,19635.363,4486.755751953125
101720,EVPlan,366,21029.592,4164.1675
101721,EVPlan,366,17186.645,3480.1227929687498
101722,MiddaySaver,366,24060.148,5407.111064453125
101723,Solar,366,10550.061,1177.7042724609375
101724,A1,366,16419.625,4170.59510546875
101725,Solar,366,10476.836,1172.5785400390625
101726,A1,366,18012.523,4540.14752734375
101727,MiddaySaver,366,15419.719,3609.901689453125
101728,Solar,366,20046.371,1842.4459960937502
101729,Solar,366,15926.399,1554.0479980468751
101730,A1,366,12372.168,3231.58506640625
101731,A1,366,14544.942,3735.66873828125
101732,A1,366,11977.49,3140.01983203125
101733,A1,366,24332.336,6006.344148437501
101734,EVPlan,366,24088.15,4708.590957031251
101735,MiddaySaver,366,10314.432,2548.001889648437
101736,A1,366,17886.062,4510.808621093751
101737,Solar,366,24508.578,2154.800537109375
101738,Solar,366,9588.15,1110.370556640625
101739,Solar,366,11626.408,1253.0486083984374
101740,A1,366,8725.713,2385.6073906250003
101741,MiddaySaver,366,10333.734,2552.016743164062
101742,EVPlan,366,15467.59,3174.13115234375
101743,A1,366,11523.33,3034.6546757812503
101744,A1,366,9398.82,2541.7683574218754
101745,EVPlan,366,13088.553,2750.66248046875
101746,MiddaySaver,366,13171.694,3142.312509765625
101747,A1,366,14648.539,3759.70315234375
101748,Solar,366,13978.793,1417.71552734375
101749,Solar,366,25512.875,2225.101318359375
101750,A1,366,5774.191,1700.8543535156252
101751,MiddaySaver,366,13055.631,3118.1713134765623
101752,Solar,366,18576.084,1739.52587890625
101753,Solar,366,12433.1875,1309.5231201171875
101754,EVPlan,366,12543.682,2653.6754052734373
101755,MiddaySaver,366,8264.564,2121.6294604492186
101756,A1,366,10683.224,2839.74998828125
101757,EVPlan,366,9716.568,2150.4492480468753
101758,EVPlan,366,11473.74,2463.2258349609374
101759,EVPlan,366,13143.433,2760.4310791015623
101760,MiddaySaver,366,15439.52,3614.0201708984373
101761,MiddaySaver,366,9722.426,2424.8646166992185
101762,MiddaySaver,366,10721.131,2632.5953271484373
101763,A1,366,13719.729,3544.2192265625004
101764,MiddaySaver,366,23615.416,5314.606748046875
101765,EVPlan,366,12508.883,2647.4812207031246
101766,Solar,366,15399.311,1517.1517578125001
101767,A1,366,8717.55,2383.71366015625
101768,A1,366,10778.885,2861.94338671875
101769,A1,366,19088.852,4789.855652343751
101770,EVPlan,366,16711.633,3395.57080078125
101771,MiddaySaver,366,6854.0957,1828.2519604492186
101772,EVPlan,366,8344.596,1906.238115234375
101773,Solar,366,20325.527,1861.9869140625
101774,MiddaySaver,366,20100.002,4583.400595703125
101775,Solar,366,17435.299,1659.6709472656253
101776,A1,366,12631.842,3291.82940234375
101777,A1,366,9201.168,2495.91307421875
101778,EVPlan,366,10064.743,2212.42431640625
101779,MiddaySaver,366,16653.355,3866.4980322265624
101780,A1,366,15771.777,4020.2943437500003
101781,EVPlan,366,17785.24,3586.672841796875
101782,Solar,366,16890.592,1621.541455078125
101783,EVPlan,366,12249.627,2601.3336914062497
101784,MiddaySaver,366,15682.131,3664.483408203125
101785,MiddaySaver,366,10973.991,2685.1902734375
101786,MiddaySaver,366,20157.549,4595.37015625
101787,A1,366,10776.083,2861.29325
101788,EVPlan,366,14016.613,2915.8573242187504
101789,Solar,366,27237.21,2345.804833984375
101790,MiddaySaver,366,9574.463,2394.08828125
101791,EVPlan,366,22267.773,4384.563818359375
101792,A1,366,10386.023,2770.79955859375
101793,Solar,366,14413.774,1448.164208984375
101794,Solar,366,16537.453,1596.8217773437502
101795,Solar,366,16547.924,1597.5546875
101796,A1,366,14688.02,3768.8627421875
101797,MiddaySaver,366,22339.82,5049.282841796875
101798,A1,366,6277.533,1817.629763671875
101799,Solar,366,15234.679,1505.6275390625
101800,EVPlan,366,15738.939,3222.4312890625
101801,Solar,366,12199.218,1293.1452392578126
101802,EVPlan,366,8974.316,2018.3283203125
101803,A1,366,16765.479,4250.833015625
101804,A1,366,26717.84,6559.780828125001
101805,A1,366,11836.412,3107.2897148437505
101806,EVPlan,366,13829.829,2882.609580078125
101807,A1,366,7044.0273,1995.4564042968752
101808,MiddaySaver,366,8070.0356,2081.1674682617186
101809,Solar,366,12094.469,1285.812841796875
101810,MiddaySaver,366,11518.257,2798.397509765625
101811,EVPlan,366,12322.484,2614.3022119140624
101812,A1,366,11772.633,3092.4929179687506
101813,Solar,366,14984.711,1488.1297851562501
101814,A1,366,10443.67,2784.1735429687506
101815,A1,366,16747.102,4246.569773437501
101816,Solar,366,18738.814,1750.9170410156253
101817,Solar,366,10941.361,1205.0952880859375
101818,MiddaySaver,366,17195.664,3979.298125
101819,MiddaySaver,366,10315.6875,2548.262993164062
101820,MiddaySaver,366,12223.48,2945.0839306640623
101821,MiddaySaver,366,14158.619,3347.592875976562
101822,MiddaySaver,366,9288.527,2334.6137280273438
101823,EVPlan,366,19586.105,3907.22693359375
101824,EVPlan,366,10999.587,2378.8265576171875
101825,A1,366,21380.383,5321.4910234375
101826,A1,366,20690.088,5161.3425859375
101827,MiddaySaver,366,19512.451,4461.18984375
101828,A1,366,8135.2227,2248.613708984375
101829,EVPlan,366,13932.934,2900.96224609375
101830,EVPlan,366,8770.609,1982.0685156250001
101831,A1,366,11535.9,3037.57100390625
101832,MiddaySaver,366,8090.9336,2085.5142822265625
101833,EVPlan,366,11893.459,2537.9357861328126
101834,Solar,366,10835.863,1197.7104248046876
101835,Solar,366,11508.229,1244.7760253906251
101836,A1,366,8467.529,2325.708796875
101837,MiddaySaver,366,14428.344,3403.6955810546874
101838,A1,366,13300.662,3446.9957304687505
101839,MiddaySaver,366,9133.15,2302.2953759765624
101840,MiddaySaver,366,12025.979,2904.0036328124997
101841,Solar,366,11181.848,1221.9293701171875
101842,EVPlan,366,7466.059,1749.8585498046873
101843,EVPlan,366,19293.615,3855.1636718749996
101844,A1,366,14644.016,3758.6538359375
101845,A1,366,24620.592,6073.2195390625
101846,MiddaySaver,366,13803.842,3273.799174804687
101847,EVPlan,366,12001.615,2557.1875048828124
101848,MiddaySaver,366,29682.023,6576.461064453125
101849,Solar,366,10851.514,1198.8059814453127
101850,Solar,366,13304.643,1370.5249755859375
101851,MiddaySaver,366,16434.195,3820.9127197265625
101852,MiddaySaver,366,9879.542,2457.5448291015623
101853,MiddaySaver,366,10000.447,2482.693078613281
101854,MiddaySaver,366,6326.4297,1718.4974291992187
101855,MiddaySaver,366,23497.426,5290.064765625
101856,Solar,366,10150.94,1149.7658447265626
101857,Solar,366,12050.513,1282.7359130859377
101858,Solar,366,18539.715,1736.980078125
101859,A1,366,10577.291,2815.17362109375
101860,Solar,366,15967.363,1556.9154296875
101861,EVPlan,366,13076.286,2748.479018554687
101862,EVPlan,366,9410.468,2095.963310546875
101863,MiddaySaver,366,26774.197,5971.633017578125
101864,Solar,366,18669.51,1746.0657226562498
101865,MiddaySaver,366,16605.543,3856.553032226562
101866,MiddaySaver,366,10563.67,2599.8434521484373
101867,EVPlan,366,15069.959,3103.35279296875
101868,EVPlan,366,18417.469,3699.2095312499996
101869,MiddaySaver,366,11581.58,2811.5687646484375
101870,EVPlan,366,12674.389,2676.941176757812
101871,MiddaySaver,366,30027.797,6648.38212890625
101872,MiddaySaver,366,13401.73,3190.1600390625
101873,MiddaySaver,366,10373.493,2560.2866796874996
101874,A1,366,8260.393,2277.6531230468754
101875,EVPlan,366,24428.896,4769.243720703125
101876,EVPlan,366,8730.582,1974.943681640625
101877,Solar,366,24223.1,2134.817041015625
101878,EVPlan,366,7452.993,1747.5327832031248
101879,Solar,366,18913.95,1763.1764648437502
101880,MiddaySaver,366,13411.704,3192.234541015625
101881,A1,366,18027.723,4543.673777343751
101882,MiddaySaver,366,22306.512,5042.354423828125
101883,MiddaySaver,366,8010.22,2068.725852050781
101884,MiddaySaver,366,9846.232,2450.6163842773435
101885,Solar,366,20458.96,1871.3272949218751
101886,A1,366,7234.426,2039.628826171875
101887,MiddaySaver,366,10061.17,2495.323391113281
101888,Solar,366,14013.0625,1420.1144042968751
101889,MiddaySaver,366,14683.879,3456.847001953125
101890,A1,366,17411.969,4400.81885546875
101891,MiddaySaver,366,16548.865,3844.7640771484375
101892,MiddaySaver,366,11410.306,2775.9436865234375
101893,EVPlan,366,6956.783,1659.207490234375
101894,Solar,366,8853.438,1058.94072265625
101895,A1,366,13490.756,3491.0973515625
101896,Solar,366,23824.873,2106.941162109375
101897,EVPlan,366,8752.379,1978.823525390625
101898,MiddaySaver,366,9102.672,2295.9558447265626
101899,A1,366,24668.67,6084.373406250001
101900,A1,366,15578.868,3975.5395195312503
101901,Solar,366,21720.213,1959.614892578125
101902,MiddaySaver,366,14085.207,3332.323251953125
101903,EVPlan,366,9000.003,2022.9005615234373
101904,MiddaySaver,366,13249.83,3158.564750976562
101905,Solar,366,26929.277,2324.249462890625
101906,A1,366,6754.0464,1928.180818359375
101907,A1,366,18987.865,4766.42682421875
101908,MiddaySaver,366,9387.161,2355.129562988281
101909,MiddaySaver,366,15766.396,3682.0104687499997
101910,MiddaySaver,366,13624.865,3236.5720703125
101911,MiddaySaver,366,13580.137,3227.2685253906247
101912,EVPlan,366,19756.08,3937.4823339843747
101913,EVPlan,366,11868.119,2533.4252001953123
101914,EVPlan,366,17088.072,3462.576943359375
101915,EVPlan,366,15908.666,3252.6426171875
101916,Solar,366,26962.162,2326.551416015625
101917,A1,366,10548.427,2808.4770000000003
101918,A1,366,25753.47,6336.0474296875
101919,Solar,366,17876.826,1690.5778320312502
101920,Solar,366,16630.113,1603.307958984375
101921,EVPlan,366,11083.574,2393.7762841796875
101922,MiddaySaver,366,15153.94,3554.6196093749995
101923,A1,366,17860.297,4504.83096484375
101924,Solar,366,19183.031,1782.01220703125
101925,MiddaySaver,366,19483.996,4455.271376953125
101926,EVPlan,366,12946.821,2725.4342626953126
101927,Solar,366,10684.295,1187.10068359375
101928,A1,366,15965.105,4065.1465898437505
101929,A1,366,22958.469,5687.606960937501
101930,A1,366,12644.412,3294.7457304687505
101931,Solar,366,18093.531,1705.7472167968751
101932,A1,366,13237.402,3432.31944140625
101933,EVPlan,366,14188.765,2946.5001074218753
101934,A1,366,19887.062,4975.040710937501
101935,EVPlan,366,17190.922,3480.88416015625
101936,A1,366,11831.055,3106.0467851562503
101937,EVPlan,366,12174.213,2587.909887695312
101938,Solar,366,17965.02,1696.7513671875
101939,EVPlan,366,11469.921,2462.545913085937
101940,Solar,366,11837.3125,1267.8119140625
101941,MiddaySaver,366,11942.816,2886.7058056640626
101942,EVPlan,366,16784.574,3408.55427734375
101943,Solar,366,14057.013,1423.19091796875
101944,MiddaySaver,366,11413.605,2776.6300390625
101945,A1,366,9168.719,2488.3848027343747
101946,MiddaySaver,366,13416.662,3193.2658203125
101947,EVPlan,366,17490.738,3534.251494140625
101948,MiddaySaver,366,13985.219,3311.5255810546873
101949,A1,366,18732.172,4707.10596484375
101950,MiddaySaver,366,9412.289,2360.356179199219
101951,EVPlan,366,11247.209,2422.9032861328124
101952,EVPlan,366,12896.574,2716.490297851562
101953,Solar,366,9116.119,1077.328369140625
101954,A1,366,12575.873,3278.8445390625
101955,A1,366,19055.988,4782.2314921875
101956,MiddaySaver,366,11078.609,2706.9508447265625
101957,A1,366,10870.73,2883.2515898437505
101958,EVPlan,366,12033.494,2562.86205078125
101959,MiddaySaver,366,19402.492,4438.318564453125
101960,Solar,366,14039.713,1421.979931640625
101961,MiddaySaver,366,11303.074,2753.639545898437
101962,MiddaySaver,366,22797.898,5144.562861328124
101963,Solar,366,22875.08,2040.4556640625
101964,MiddaySaver,366,18047.27,4156.432143554687
101965,A1,366,8404.926,2311.184841796875
101966,MiddaySaver,366,10848.127,2659.0105078125
101967,MiddaySaver,366,9954.443,2473.12421875
101968,MiddaySaver,366,12914.887,3088.8964306640623
101969,EVPlan,366,10928.704,2366.2094238281247
101970,EVPlan,366,11097.143,2396.1913720703124
101971,A1,366,18068.7,4553.1803398437505
101972,Solar,366,14200.125,1433.2087890625
101973,EVPlan,366,9181.564,2055.218505859375
101974,EVPlan,366,9441.194,2101.4326318359376
101975,A1,366,10307.172,2752.5058671875004
101976,A1,366,19823.965,4960.401843750001
101977,Solar,366,17224.672,1644.9270507812503
101978,MiddaySaver,366,8050.8145,2077.1694604492186
101979,MiddaySaver,366,9267.064,2330.1494604492186
101980,Solar,366,9314.824,1091.2376953125
101981,Solar,366,13673.443,1396.341064453125
101982,Solar,366,17193.305,1642.73134765625
101983,A1,366,6419.492,1850.5642363281252
101984,MiddaySaver,366,12891.035,3083.9354003906246
101985,Solar,366,10678.152,1186.670703125
101986,Solar,366,12570.713,1319.1499267578124
101987,MiddaySaver,366,11755.361,2847.715244140625
