customer_id,solar_capacity_kw,battery_capacity_kwh,ev_plan_enrolled,midday_saver_enrolled,smart_meter_status
5154,10,10,0,0,no
5155,10,0,1,0,no
5156,3,0,0,0,no
5157,0,0,0,1,no
5158,0,0,0,1,no
5159,0,0,0,1,no
5160,0,0,1,0,no
5161,10,0,1,0,yes
5162,0,0,0,1,yes
5163,0,5,0,1,no
5164,10,0,0,1,yes
5165,3,0,0,0,no
5166,3,0,0,1,yes
5167,0,5,0,0,yes
5168,0,0,1,0,no
5169,6,5,0,0,no
5170,0,0,0,0,yes
5171,0,0,0,1,no
5172,0,0,0,0,no
5173,0,0,0,0,no
5174,0,0,0,0,no
5175,0,0,0,1,yes
5176,0,0,1,0,no
5177,0,0,0,1,no
5178,0,0,1,0,yes
5179,0,0,0,0,no
5180,0,0,0,1,no
5181,3,0,0,0,no
5182,6,0,0,0,no
5183,3,0,0,0,yes
5184,0,0,0,0,no
5185,3,0,0,0,no
5186,0,0,0,0,yes
5187,3,0,0,0,no
5188,3,0,0,0,no
5189,0,0,1,1,no
5190,6,5,0,0,yes
5191,0,0,0,1,no
5192,0,0,0,1,yes
5193,0,0,0,1,yes
5194,0,0,0,1,no
5195,0,0,0,1,no
5196,0,0,0,1,no
5197,3,0,0,0,no
5198,0,0,0,0,no
5199,0,0,0,0,no
5200,0,0,0,1,no
5201,6,0,0,1,no
5202,0,0,0,0,yes
5203,0,0,0,0,no
5204,0,0,0,0,no
5205,0,0,1,0,no
5206,0,0,0,0,no
5207,0,0,0,0,no
5208,6,0,0,0,no
5209,10,0,0,0,no
5210,6,0,0,0,yes
5211,3,0,0,0,no
5212,3,0,0,0,no
5213,3,5,0,0,yes
5214,3,0,0,0,no
5215,3,10,0,1,no
5216,10,0,0,0,yes
5217,0,0,1,1,no
5218,3,0,0,1,no
5219,6,0,0,1,no
5220,3,0,0,0,yes
5221,3,0,0,0,yes
5222,0,0,0,1,no
5223,0,0,0,0,no
5224,0,0,0,0,no
5225,10,13,0,1,no
5226,0,0,0,0,no
5227,0,0,0,0,no
5228,0,0,0,1,no
5229,0,0,0,0,yes
5230,3,0,0,0,no
5231,0,0,0,0,no
5232,3,0,0,1,no
5233,6,0,0,1,no
5234,0,0,0,0,no
5235,6,0,0,0,yes
5236,0,0,0,0,no
5237,10,5,0,0,no
5238,0,0,0,0,no
5239,0,0,0,1,no
5240,3,0,0,1,no
5241,3,13,0,0,no
5242,3,0,0,0,no
5243,0,0,0,0,no
5244,3,10,0,1,no
5245,0,0,0,0,no
5246,0,0,0,0,no
5247,0,0,0,0,no
5248,0,0,0,0,yes
5249,6,0,0,0,no
5250,0,5,0,1,no
5251,0,0,0,0,yes
5252,10,0,1,0,no
5253,6,0,0,0,no
5254,6,10,0,0,no
5255,3,0,0,1,no
5256,0,10,0,0,no
5257,0,0,0,1,no
5258,3,0,0,0,no
5259,0,0,0,0,no
5260,0,0,1,0,yes
5261,0,10,0,0,no
5262,0,0,0,0,no
5263,0,0,0,1,no
5264,0,5,0,0,no
5265,0,0,0,0,no
5266,6,5,0,1,no
5267,0,0,0,1,no
5268,3,5,0,0,no
5269,10,0,0,0,no
5270,0,0,0,0,yes
5271,3,0,0,0,no
5272,0,0,0,0,no
5273,0,0,0,1,no
5274,0,0,0,0,yes
5275,0,0,1,1,no
5276,0,0,0,1,no
5277,0,0,0,0,no
5278,0,0,0,0,no
5279,6,0,0,1,yes
5280,3,0,0,0,no
5281,3,0,0,1,yes
5282,3,0,0,0,yes
5283,3,5,0,1,no
5284,3,0,0,1,yes
5285,0,0,0,0,yes
5286,0,0,0,1,no
5287,0,0,0,1,no
5288,0,0,0,0,no
5289,6,0,0,0,no
5290,0,0,0,0,no
5291,0,0,1,0,no
5292,10,0,0,0,no
5293,6,0,0,1,no
5294,0,0,1,0,no
5295,0,0,0,0,no
5296,0,0,0,1,yes
5297,0,0,0,0,yes
5298,3,0,0,0,no
5299,0,0,0,0,yes
5300,3,0,0,0,no
5301,0,0,0,0,yes
5302,0,0,0,0,yes
5303,0,0,0,0,no
5304,0,0,0,0,no
5305,0,5,0,0,no
5306,0,0,0,0,yes
5307,6,0,0,0,no
5308,0,0,0,0,no
5309,3,0,1,0,no
5310,3,5,0,1,no
5311,6,0,0,0,no
5312,0,0,0,0,yes
5313,0,0,0,0,no
5314,0,0,0,1,no
5315,3,0,0,0,no
5316,6,0,0,1,no
5317,0,0,0,0,no
5318,0,13,0,0,no
5319,6,0,0,0,yes
5320,0,10,0,0,no
5321,0,0,0,0,no
5322,0,0,0,0,no
5323,0,0,0,0,yes
5324,6,0,0,0,yes
5325,3,5,0,0,yes
5326,0,5,0,0,no
5327,6,0,0,0,no
5328,0,5,0,0,no
5329,6,0,0,0,no
5330,0,0,0,0,no
5331,0,0,0,0,yes
5332,0,10,0,0,no
5333,0,0,0,0,no
5334,0,5,0,0,yes
5335,0,0,0,0,yes
5336,3,0,0,1,no
5337,0,0,0,0,yes
5338,0,0,0,0,no
5339,0,10,0,0,no
5340,3,0,0,0,no
5341,3,0,0,0,no
5342,0,0,0,0,no
5343,0,0,0,0,no
5344,6,0,0,0,yes
5345,0,0,0,0,no
5346,0,5,1,0,no
5347,6,0,0,0,no
5348,0,0,0,1,no
5349,0,0,0,0,yes
5350,0,13,0,0,yes
5351,6,0,0,1,no
5352,0,5,0,1,no
5353,0,0,0,0,no
5354,0,0,0,0,yes
5355,0,0,0,1,yes
5356,6,0,0,0,no
5357,0,0,0,1,no
5358,6,0,0,1,no
5359,3,0,0,1,no
5360,0,10,0,1,no
5361,0,5,0,0,no
5362,3,5,0,1,no
5363,0,0,0,0,no
5364,0,13,0,0,yes
5365,6,0,0,1,no
5366,0,0,0,0,no
5367,3,0,0,0,no
5368,10,0,0,0,yes
5369,3,0,0,0,no
5370,0,0,0,0,no
5371,0,0,0,0,yes
5372,3,5,0,0,yes
5373,0,0,0,0,no
5374,3,0,0,0,no
5375,6,0,0,1,yes
5376,0,5,0,0,yes
5377,6,0,0,1,no
5378,0,13,0,0,no
5379,0,0,0,0,no
5380,0,0,0,0,no
5381,0,13,1,1,no
5382,0,0,0,1,yes
5383,6,0,1,0,no
5384,0,5,0,0,no
5385,0,0,0,0,no
5386,0,0,0,1,yes
5387,3,0,0,0,yes
5388,0,0,0,0,no
5389,0,5,0,0,yes
5390,3,0,0,1,no
5391,0,0,0,0,no
5392,0,0,0,1,no
5393,0,0,0,0,no
5394,0,0,0,0,yes
5395,3,0,0,1,no
5396,0,0,0,1,no
5397,0,0,0,0,no
5398,0,0,0,1,no
5399,0,0,0,0,yes
5400,0,0,0,0,no
5401,0,0,0,1,no
5402,3,0,0,0,no
5403,10,0,0,0,yes
5404,6,0,0,0,no
5405,0,0,0,1,yes
5406,0,0,1,0,no
5407,0,0,0,0,yes
5408,0,10,0,1,no
5409,0,0,0,1,no
5410,3,13,0,0,no
5411,6,0,0,0,yes
5412,0,0,0,0,no
5413,0,0,0,0,no
5414,3,0,0,0,yes
5415,10,0,0,0,yes
5416,0,0,0,0,yes
5417,0,0,0,0,no
5418,0,0,0,0,no
5419,0,0,0,1,yes
5420,0,5,0,0,yes
5421,6,0,0,1,no
5422,6,0,0,0,no
5423,6,5,0,1,yes
5424,0,0,0,1,yes
5425,0,0,0,0,no
5426,0,0,0,1,yes
5427,0,0,0,1,yes
5428,0,10,0,0,yes
5429,0,0,0,1,no
5430,0,0,0,0,no
5431,0,0,0,0,no
5432,10,13,1,1,no
5433,6,0,0,0,no
5434,3,0,0,1,no
5435,0,0,0,1,no
5436,0,0,0,0,no
5437,6,5,0,1,no
5438,0,0,0,0,yes
5439,0,5,0,0,no
5440,0,0,1,0,no
5441,3,0,0,0,yes
5442,0,0,0,0,no
5443,6,0,1,0,yes
5444,6,0,0,1,no
5445,0,0,0,0,yes
5446,3,0,0,1,yes
5447,0,0,0,1,no
5448,10,0,0,0,yes
5449,0,0,0,1,no
5450,6,0,0,0,no
5451,0,0,0,0,no
5452,3,0,0,0,yes
5453,0,0,0,0,no
5454,0,0,1,1,no
5455,10,0,0,0,no
5456,6,0,0,1,yes
5457,0,0,0,0,yes
5458,3,0,0,0,no
5459,0,0,0,1,no
5460,0,0,0,0,no
5461,0,0,0,1,no
5462,3,0,0,0,yes
5463,0,0,0,0,no
5464,0,0,0,0,no
5465,0,0,1,1,no
5466,0,5,0,0,no
5467,0,0,0,0,no
5468,0,10,0,1,no
5469,10,0,0,1,yes
5470,0,0,0,0,no
5471,0,0,0,0,no
5472,6,0,0,0,yes
5473,0,0,0,1,yes
5474,0,0,0,1,yes
5475,0,0,0,1,no
5476,0,5,0,0,no
5477,3,0,0,1,yes
5478,0,0,0,0,no
5479,0,0,0,0,no
5480,0,0,0,0,yes
5481,0,0,0,0,no
5482,0,5,0,0,no
5483,0,0,0,0,no
5484,0,0,0,0,no
5485,3,0,1,0,yes
5486,0,10,1,1,no
5487,0,0,0,1,no
5488,3,0,0,0,no
5489,0,5,1,1,no
5490,0,5,1,0,no
5491,6,10,0,0,yes
5492,0,0,0,1,no
5493,0,0,0,1,no
5494,3,10,0,0,no
5495,6,5,0,0,no
5496,0,5,0,0,yes
5497,3,0,0,0,no
5498,3,0,0,1,no
5499,0,0,0,0,no
5500,0,5,0,0,no
5501,0,0,0,0,no
5502,3,0,0,0,no
5503,0,0,0,0,no
5504,0,0,0,0,yes
5505,0,0,0,0,yes
5506,6,0,0,0,no
5507,0,0,0,1,no
5508,0,0,0,0,no
5509,6,0,0,1,no
5510,0,0,0,0,no
5511,0,0,0,0,no
5512,0,0,0,1,no
5513,0,0,0,1,yes
5514,3,0,0,0,no
5515,0,0,0,0,no
5516,0,0,0,0,yes
5517,0,0,0,0,yes
5518,0,0,1,1,yes
5519,3,0,0,0,no
5520,0,10,0,0,yes
5521,0,0,0,0,yes
5522,0,0,0,0,no
5523,0,0,0,0,no
5524,0,0,0,1,no
5525,0,0,0,0,no
5526,3,0,0,1,no
5527,0,0,0,0,yes
5528,0,0,0,0,no
5529,0,0,0,0,yes
5530,6,0,0,1,no
5531,0,0,0,0,no
5532,0,0,0,0,no
5533,3,0,0,0,no
5534,3,10,0,1,no
5535,0,0,0,0,no
5536,6,0,0,0,yes
5537,3,0,0,0,yes
5538,0,0,0,0,no
5539,10,0,0,0,no
5540,0,0,0,0,no
5541,6,0,0,1,no
5542,0,0,0,0,no
5543,6,5,0,0,yes
5544,0,0,0,0,yes
5545,0,0,0,0,yes
5546,6,0,0,0,yes
5547,0,0,0,0,no
5548,10,0,0,1,yes
5549,6,0,0,0,yes
5550,6,0,0,0,yes
5551,0,0,0,0,yes
5552,0,0,0,0,no
5553,6,0,0,1,yes
5554,0,13,1,0,yes
5555,0,0,0,0,no
5556,0,0,0,0,no
5557,6,0,0,0,yes
5558,0,0,0,0,yes
5559,10,0,0,0,no
5560,0,0,0,0,no
5561,0,0,0,1,no
5562,0,0,0,0,no
5563,0,0,0,0,yes
5564,6,5,1,0,no
5565,0,0,0,1,yes
5566,3,0,0,1,no
5567,0,0,0,0,no
5568,0,0,0,0,yes
5569,0,0,0,1,no
5570,3,0,0,0,no
5571,6,0,0,0,no
5572,6,0,0,0,no
5573,6,0,0,0,no
5574,3,0,0,0,yes
5575,0,0,0,0,yes
5576,0,0,0,1,yes
5577,10,0,0,0,no
5578,6,0,0,0,no
5579,0,0,1,0,no
5580,3,0,0,0,no
5581,0,0,0,0,no
5582,0,0,1,0,yes
5583,0,0,0,0,no
5584,0,0,0,0,no
5585,0,0,0,1,no
5586,6,5,0,0,no
5587,0,0,0,0,no
5588,10,0,0,0,yes
5589,0,0,0,0,no
5590,3,0,0,1,no
5591,0,0,0,0,yes
5592,3,5,0,0,no
5593,0,0,0,0,yes
5594,0,0,0,0,no
5595,3,0,0,0,yes
5596,0,0,0,0,no
5597,0,0,0,0,yes
5598,3,0,0,0,no
5599,0,0,0,0,no
5600,0,0,0,0,no
5601,0,0,0,1,yes
5602,0,0,0,0,no
5603,0,0,0,1,no
5604,10,5,0,0,no
5605,0,0,0,0,yes
5606,10,0,0,0,no
5607,0,0,0,0,no
5608,0,0,0,1,yes
5609,0,0,0,0,no
5610,0,0,0,0,yes
5611,0,0,0,0,yes
5612,6,0,0,1,no
5613,6,0,0,1,yes
5614,3,0,0,0,no
5615,0,0,0,0,yes
5616,6,0,0,0,no
5617,6,0,0,0,no
5618,0,0,0,0,no
5619,0,5,0,0,no
5620,0,0,0,1,no
5621,6,5,0,0,no
5622,0,0,0,0,yes
5623,3,0,0,0,yes
5624,0,0,0,0,no
5625,0,0,0,0,no
5626,6,0,0,0,no
5627,0,0,0,0,no
5628,0,0,0,0,no
5629,3,10,0,1,no
5630,6,0,0,1,no
5631,0,0,0,1,yes
5632,0,5,0,1,no
5633,6,0,0,1,yes
5634,3,0,0,0,no
5635,0,0,0,0,yes
5636,6,0,1,0,no
5637,0,0,0,0,yes
5638,3,0,1,0,no
5639,0,0,0,0,no
5640,0,0,0,0,no
5641,6,0,0,1,no
5642,0,10,0,0,yes
5643,6,0,0,0,no
5644,0,0,0,1,no
5645,0,0,0,0,no
5646,0,0,0,1,yes
5647,0,0,0,0,yes
5648,0,0,0,0,no
5649,6,5,0,0,no
5650,0,0,0,1,no
5651,3,0,0,0,no
5652,0,0,0,0,no
5653,0,5,0,1,yes
5654,0,0,0,1,no
5655,0,0,1,1,yes
5656,6,0,0,0,no
5657,0,10,0,0,no
5658,0,0,0,1,yes
5659,3,0,0,0,yes
5660,6,0,0,0,no
5661,10,0,0,0,yes
5662,0,0,0,0,no
5663,6,0,0,0,yes
5664,0,0,0,1,no
5665,0,0,0,1,no
5666,6,0,0,0,yes
5667,0,0,0,1,no
5668,3,0,1,0,no
5669,3,13,0,0,no
5670,3,0,0,0,no
5671,0,0,0,0,yes
5672,0,0,0,1,no
5673,0,0,0,0,yes
5674,0,0,0,0,yes
5675,0,0,0,0,yes
5676,0,5,1,1,no
5677,0,0,0,1,no
5678,0,0,0,0,no
5679,3,13,1,0,no
5680,0,0,0,1,no
5681,0,0,0,0,no
5682,0,0,0,1,no
5683,3,0,0,1,yes
5684,0,0,0,0,no
5685,6,5,0,1,yes
5686,0,0,0,0,yes
5687,10,5,0,1,no
5688,0,0,1,0,no
5689,0,0,0,0,yes
5690,0,10,1,0,no
5691,0,0,0,0,no
5692,3,0,0,0,no
5693,0,0,0,0,no
5694,0,0,0,0,yes
5695,0,0,0,1,no
5696,6,0,0,0,yes
5697,0,0,0,0,no
5698,0,0,0,0,yes
5699,0,0,0,0,yes
5700,3,0,0,0,no
5701,3,0,0,1,no
5702,0,0,0,0,no
5703,0,0,0,0,yes
5704,0,0,0,1,yes
5705,10,0,0,0,no
5706,0,0,0,1,no
5707,6,0,0,1,no
5708,10,5,0,0,no
5709,10,0,0,0,no
5710,6,0,0,0,no
5711,3,5,0,0,no
5712,6,0,0,0,no
5713,0,0,0,0,no
5714,0,0,0,0,no
5715,0,0,0,0,no
5716,6,0,0,0,no
5717,3,5,0,1,no
5718,0,0,0,0,no
5719,0,0,0,1,no
5720,0,0,0,0,yes
5721,0,0,0,0,no
5722,0,0,0,0,yes
5723,3,0,0,1,yes
5724,3,0,0,0,no
5725,0,0,0,0,no
5726,6,0,0,1,yes
5727,3,0,0,0,yes
5728,0,0,0,0,no
5729,0,0,1,0,no
5730,0,0,0,1,no
5731,0,5,0,0,yes
5732,10,0,0,0,no
5733,0,0,1,0,no
5734,3,0,0,1,yes
5735,6,0,1,0,yes
5736,0,0,0,0,no
5737,0,0,0,0,no
5738,0,10,0,0,no
5739,0,0,0,0,yes
5740,3,0,0,0,yes
5741,3,0,0,0,no
5742,3,0,0,1,yes
5743,0,5,0,0,no
5744,0,0,1,1,no
5745,0,0,0,0,no
5746,0,0,0,1,yes
5747,0,0,0,0,no
5748,0,0,0,0,no
5749,0,0,0,0,yes
5750,3,0,0,0,no
5751,0,0,0,0,no
5752,0,0,0,1,no
5753,6,0,0,0,no
5754,6,0,0,0,yes
5755,3,5,0,1,no
5756,6,0,1,0,no
5757,0,0,0,0,no
5758,6,0,0,0,yes
5759,10,0,0,0,no
5760,6,0,0,0,no
5761,0,5,0,1,no
5762,0,0,0,1,no
5763,0,0,1,1,no
5764,10,5,1,0,no
5765,3,10,0,0,no
5766,3,0,0,1,no
5767,10,0,0,0,no
5768,0,0,0,0,yes
5769,3,0,0,1,no
5770,0,0,0,0,no
5771,0,0,0,1,no
5772,0,0,0,0,yes
5773,0,5,0,0,yes
5774,0,0,0,0,no
5775,10,0,0,0,yes
5776,6,0,0,0,yes
5777,0,0,0,0,no
5778,0,0,1,0,yes
5779,3,5,0,0,yes
5780,3,0,1,0,no
5781,0,0,0,0,yes
5782,0,0,0,0,no
5783,0,5,0,0,no
5784,3,0,0,0,no
5785,6,0,0,0,yes
5786,0,0,0,1,yes
5787,0,0,0,0,no
5788,0,0,0,0,yes
5789,3,0,0,0,yes
5790,3,0,0,0,no
5791,0,0,0,0,no
5792,3,0,0,1,no
5793,0,0,0,0,no
5794,0,0,0,0,no
5795,0,0,0,0,no
5796,0,10,0,0,yes
5797,6,0,0,1,yes
5798,0,0,0,1,no
5799,6,0,0,0,no
5800,0,0,0,0,no
5801,0,0,0,1,yes
5802,0,0,0,0,no
5803,6,0,0,0,no
5804,0,5,0,0,no
5805,6,0,0,0,yes
5806,6,0,0,1,no
5807,3,0,0,0,no
5808,3,0,0,0,no
5809,0,0,0,1,yes
5810,0,0,1,1,yes
5811,0,0,0,1,no
5812,6,0,0,0,no
5813,0,0,0,0,yes
5814,3,0,0,0,no
5815,0,0,0,0,no
5816,0,0,0,0,no
5817,0,0,0,0,no
5818,0,0,0,0,no
5819,3,0,0,0,yes
5820,0,5,0,0,no
5821,3,0,0,0,yes
5822,0,0,0,0,yes
5823,10,13,0,0,no
5824,0,0,0,0,yes
5825,0,5,0,0,no
5826,0,0,0,0,yes
5827,0,0,0,0,yes
5828,6,0,0,0,yes
5829,0,0,0,0,no
5830,0,0,0,0,no
5831,3,5,0,1,yes
5832,6,0,0,0,yes
5833,0,0,0,0,yes
5834,0,5,0,0,yes
5835,6,0,0,0,no
5836,6,5,0,1,no
5837,0,0,1,1,no
5838,0,0,0,1,yes
5839,6,10,0,0,yes
5840,6,0,0,0,no
5841,6,0,0,0,no
5842,0,0,0,1,yes
5843,6,0,0,0,no
5844,10,0,0,1,yes
5845,0,0,0,0,yes
5846,3,5,0,0,yes
5847,6,0,0,0,no
5848,0,0,0,0,no
5849,0,0,0,0,no
5850,10,0,0,0,no
5851,0,5,0,0,no
5852,0,5,0,0,no
5853,0,0,1,0,yes
5854,6,13,0,0,no
5855,0,0,0,0,no
5856,3,0,0,1,no
5857,0,0,0,1,yes
5858,0,0,0,0,yes
5859,3,0,0,1,no
5860,0,0,0,1,no
5861,0,0,0,1,no
5862,6,0,0,0,yes
5863,0,0,0,0,no
5864,0,0,1,0,no
5865,0,0,1,1,no
5866,3,13,0,0,yes
5867,3,0,0,0,no
5868,0,0,0,0,no
5869,3,0,0,1,yes
5870,0,0,0,0,yes
5871,0,0,0,0,no
5872,0,0,0,0,no
5873,0,0,0,0,yes
5874,3,0,1,1,no
5875,0,0,0,0,no
5876,0,0,0,1,no
5877,3,0,0,1,yes
5878,0,0,0,0,no
5879,0,0,0,0,no
5880,0,0,1,1,no
5881,0,5,0,0,yes
5882,3,10,0,1,no
5883,10,0,0,1,yes
5884,0,0,1,1,no
5885,3,0,0,0,no
5886,0,0,0,0,no
5887,3,0,1,0,no
5888,6,0,0,0,no
5889,0,10,0,0,no
5890,0,0,0,1,yes
5891,3,5,0,1,yes
5892,0,0,0,1,yes
5893,0,0,0,0,yes
5894,0,0,0,0,no
5895,3,0,0,0,no
5896,0,0,0,0,no
5897,0,0,0,1,no
5898,0,0,0,0,no
5899,0,0,0,0,no
5900,0,0,0,0,yes
5901,0,5,0,1,no
5902,0,0,0,0,no
5903,0,0,0,0,no
5904,3,0,0,0,yes
5905,0,0,0,0,yes
5906,3,0,0,0,yes
5907,0,0,0,0,yes
5908,0,0,0,0,no
5909,0,0,0,0,no
5910,0,0,0,0,no
5911,3,0,0,1,no
5912,0,0,0,1,no
5913,0,5,0,0,no
5914,0,0,0,0,yes
5915,0,0,0,0,yes
5916,0,0,0,0,yes
5917,0,5,0,0,no
5918,0,0,1,0,no
5919,0,0,1,0,no
5920,0,0,0,0,no
5921,0,0,0,0,yes
5922,6,0,0,0,no
5923,3,0,0,0,yes
5924,0,0,0,1,no
5925,0,0,1,1,no
5926,0,0,0,0,no
5927,6,0,0,0,no
5928,3,0,0,0,no
5929,0,0,0,0,no
5930,0,0,0,0,yes
5931,0,0,0,1,yes
5932,0,0,0,0,yes
5933,3,0,0,0,no
5934,10,0,0,0,no
5935,0,0,0,1,no
5936,0,0,0,1,yes
5937,6,0,0,1,no
5938,0,0,0,0,no
5939,3,0,0,1,no
5940,0,0,0,0,yes
5941,3,0,1,0,no
5942,0,0,0,1,yes
5943,0,0,0,1,no
5944,3,0,0,0,no
5945,0,0,1,0,yes
5946,6,0,0,0,no
5947,10,0,0,1,no
5948,0,0,0,0,yes
5949,0,0,0,1,no
5950,6,0,0,0,yes
5951,10,0,0,1,yes
5952,0,5,0,0,no
5953,6,0,0,0,no
5954,10,0,0,1,yes
5955,0,0,0,1,no
5956,0,0,0,1,no
5957,0,0,0,0,yes
5958,6,0,0,1,yes
5959,0,0,0,0,no
5960,0,0,0,1,no
5961,0,0,0,1,no
5962,0,5,0,0,yes
5963,3,0,0,0,no
5964,0,0,0,1,yes
5965,3,0,0,0,no
5966,3,0,0,1,no
5967,0,0,0,0,yes
5968,0,0,0,1,no
5969,0,0,1,0,no
5970,6,0,0,1,no
5971,0,0,0,1,no
5972,0,5,0,0,no
5973,0,10,0,0,no
5974,0,0,0,0,no
5975,0,0,1,0,no
5976,10,0,0,0,no
5977,0,5,0,0,no
5978,0,5,0,1,no
5979,0,0,0,0,no
5980,0,0,0,0,no
5981,0,5,0,1,no
5982,0,10,0,0,no
5983,3,0,0,0,no
5984,0,0,0,1,no
5985,0,0,1,0,no
5986,0,0,0,1,no
5987,3,0,0,0,yes
5988,3,0,0,1,no
5989,3,0,0,0,yes
5990,10,0,0,1,yes
5991,3,0,0,0,yes
5992,0,0,0,0,no
5993,0,0,0,0,no
5994,3,0,0,0,yes
5995,0,0,0,0,yes
5996,0,0,0,1,no
5997,0,0,0,0,no
5998,3,0,0,0,no
5999,0,0,0,0,no
6000,3,0,0,0,yes
6001,3,0,0,0,no
6002,6,0,0,0,yes
6003,0,5,0,0,no
6004,0,0,0,1,no
6005,3,0,0,1,no
6006,0,13,0,0,yes
6007,0,0,0,0,no
6008,0,5,0,0,yes
6009,3,0,0,0,no
6010,10,0,0,0,yes
6011,0,0,0,0,no
6012,10,5,0,0,no
6013,0,0,0,0,no
6014,0,0,0,0,yes
6015,0,0,0,0,no
6016,6,0,0,0,no
6017,0,0,0,0,yes
6018,0,0,0,0,yes
6019,0,0,0,0,no
6020,0,0,0,0,no
6021,6,0,0,0,no
6022,0,0,0,0,no
6023,0,0,0,0,no
6024,3,0,0,0,yes
6025,3,0,0,1,yes
6026,0,0,0,1,no
6027,0,0,0,0,no
6028,0,0,0,0,no
6029,3,0,0,0,no
6030,0,0,0,0,yes
6031,6,0,0,0,no
6032,0,0,1,0,no
6033,0,0,0,0,no
6034,0,0,0,0,yes
6035,0,0,0,0,no
6036,0,0,1,0,yes
6037,6,0,0,0,no
6038,0,0,0,1,yes
6039,3,0,0,1,no
6040,6,0,0,1,no
6041,0,0,0,0,yes
6042,0,0,0,0,no
6043,6,0,0,1,no
6044,3,0,0,0,no
6045,0,0,0,0,no
6046,6,0,0,0,yes
6047,0,0,0,1,no
6048,3,0,0,0,no
6049,0,0,0,1,yes
6050,0,0,0,1,no
6051,3,0,0,1,no
6052,0,0,0,1,no
6053,0,0,0,1,no
6054,6,0,1,0,no
6055,3,0,0,1,yes
6056,6,0,0,1,yes
6057,3,5,0,0,no
6058,0,0,0,0,yes
6059,0,0,0,1,no
6060,6,0,0,0,yes
6061,0,0,1,0,yes
6062,6,0,0,0,no
6063,0,10,0,1,no
6064,0,0,0,0,no
6065,3,0,0,0,no
6066,0,0,0,0,no
6067,0,0,0,0,no
6068,0,0,0,0,yes
6069,6,0,0,0,yes
6070,0,0,0,0,no
6071,0,0,0,0,no
6072,10,0,1,0,no
6073,0,10,0,1,no
6074,3,5,0,0,no
6075,0,0,0,0,yes
6076,6,0,0,0,no
6077,0,0,0,0,no
6078,0,0,1,1,no
6079,0,0,0,0,yes
6080,3,0,0,1,yes
6081,6,0,0,1,yes
6082,0,0,1,1,yes
6083,10,0,1,1,no
6084,0,5,0,0,no
6085,0,0,0,0,yes
6086,0,0,0,0,yes
6087,3,5,0,0,no
6088,0,0,0,0,no
6089,3,10,0,0,no
6090,0,0,0,0,no
6091,3,10,0,1,no
6092,0,0,0,1,no
6093,0,0,0,0,no
6094,0,0,0,0,no
6095,0,0,0,0,no
6096,3,0,0,0,no
6097,10,0,1,1,no
6098,6,0,0,0,no
6099,10,0,0,0,no
6100,3,0,0,0,yes
6101,6,0,0,1,no
6102,0,0,0,0,no
6103,6,13,0,0,no
6104,0,0,0,0,no
6105,3,0,0,0,no
6106,0,0,0,1,no
6107,6,0,0,0,no
6108,0,0,0,0,no
6109,6,5,0,0,no
6110,3,0,0,1,no
6111,6,0,0,0,yes
6112,3,10,0,0,no
6113,0,0,0,0,no
6114,6,0,0,0,yes
6115,0,0,0,1,yes
6116,0,0,0,0,no
6117,10,10,0,0,no
6118,3,0,0,0,no
6119,0,0,0,0,no
6120,0,0,0,0,no
6121,0,0,0,0,yes
6122,3,0,0,0,yes
6123,3,5,0,0,no
6124,0,0,0,1,no
6125,0,0,0,1,no
6126,3,0,0,0,no
6127,0,0,0,0,no
6128,0,0,0,0,no
6129,3,5,0,0,yes
6130,0,0,0,1,no
6131,10,0,0,1,no
6132,0,0,0,0,no
6133,3,0,0,0,no
6134,6,0,0,0,no
6135,0,0,0,1,no
6136,0,5,1,1,yes
6137,0,0,0,1,yes
6138,3,0,0,0,no
6139,6,0,0,0,yes
6140,3,10,0,0,yes
6141,0,0,1,0,yes
6142,6,0,0,0,yes
6143,0,0,0,1,no
6144,6,13,1,0,yes
6145,10,0,0,0,no
6146,0,0,0,0,no
6147,0,0,0,0,no
6148,10,0,0,0,no
6149,10,0,0,0,no
6150,0,0,0,0,yes
6151,10,0,0,0,yes
6152,3,0,0,1,no
6153,0,0,0,0,no
6154,0,5,1,1,no
6155,0,0,0,1,no
6156,6,0,0,0,yes
6157,0,0,1,0,no
6158,0,13,1,0,no
6159,3,0,0,0,no
6160,3,0,0,1,yes
6161,0,5,0,1,no
6162,0,0,0,0,no
6163,6,0,0,0,no
6164,0,0,0,1,no
6165,0,0,0,1,no
6166,3,0,0,0,yes
6167,3,5,0,1,yes
6168,6,0,0,1,no
6169,6,0,0,0,no
6170,0,0,0,1,no
6171,6,0,0,0,no
6172,0,0,0,0,no
6173,0,0,0,0,no
6174,0,0,0,0,no
6175,0,0,0,0,no
6176,6,0,0,0,no
6177,3,0,0,0,no
6178,0,0,0,0,no
6179,0,0,0,1,no
6180,0,5,0,1,no
6181,3,0,0,0,no
6182,3,0,0,1,no
6183,0,0,0,0,yes
6184,3,0,0,0,yes
6185,6,0,1,0,no
6186,3,0,0,0,no
6187,0,0,0,0,no
6188,6,0,0,0,no
6189,0,0,0,0,no
6190,0,0,1,0,no
6191,0,5,0,0,no
6192,0,0,0,0,no
6193,3,0,1,0,no
6194,0,0,0,0,no
6195,0,0,0,1,no
6196,6,0,0,1,no
6197,0,0,0,0,no
6198,0,5,0,0,no
6199,3,0,0,0,yes
6200,0,0,0,0,no
